flight_id,airline,origin,destination,route,scheduled_time,actual_time,flight_date,month,weekday,scheduled_hour,passengers,status,gate,delay_minutes,delay_band,is_on_time,is_delayed,is_cancelled,source_row_number
IB04260771,Iberia,FRA,BER,FRA-BER,2026-04-26 12:45:00,2026-04-26 13:10:00,2026-04-26,2026-04,Sunday,12,107,DELAYED,C07,25,16-30,False,True,False,772
UA05290772,United Airlines,FRA,VIE,FRA-VIE,2026-05-29 22:50:00,,2026-05-29,2026-05,Friday,22,16,CANCELLED,Z15,0,CANCELLED,False,False,True,773
IB01160773,Iberia,FRA,LHR,FRA-LHR,2026-01-16 21:30:00,2026-01-16 21:41:00,2026-01-16,2026-01,Friday,21,268,ON_TIME,D04,11,ON_TIME,True,False,False,774
DE06090774,Condor,FRA,VIE,FRA-VIE,2026-06-09 17:15:00,2026-06-09 18:58:00,2026-06-09,2026-06,Tuesday,17,153,DELAYED,D04,103,61-120,False,True,False,775
EK03010775,Emirates,FRA,VIE,FRA-VIE,2026-03-01 21:45:00,2026-03-01 21:37:00,2026-03-01,2026-03,Sunday,21,294,ON_TIME,A18,0,ON_TIME,True,False,False,776
KL04100776,KLM,FRA,DXB,FRA-DXB,2026-04-10 19:00:00,2026-04-10 18:45:00,2026-04-10,2026-04,Friday,19,137,ON_TIME,Z15,0,ON_TIME,True,False,False,777
AF06260777,Air France,FRA,CDG,FRA-CDG,2026-06-26 08:15:00,2026-06-26 08:39:00,2026-06-26,2026-06,Friday,8,267,DELAYED,D04,24,16-30,False,True,False,778
KL02230778,KLM,FRA,LHR,FRA-LHR,2026-02-23 22:30:00,2026-02-23 23:15:00,2026-02-23,2026-02,Monday,22,188,DELAYED,B16,45,31-60,False,True,False,779
BA05090779,British Airways,FRA,HAM,FRA-HAM,2026-05-09 06:35:00,2026-05-09 07:02:00,2026-05-09,2026-05,Saturday,6,304,DELAYED,B09,27,16-30,False,True,False,780
LH01270782,Lufthansa,FRA,ZRH,FRA-ZRH,2026-01-27 10:35:00,2026-01-27 10:20:00,2026-01-27,2026-01,Tuesday,10,135,ON_TIME,B09,0,ON_TIME,True,False,False,783
IB05080783,Iberia,FRA,ZRH,FRA-ZRH,2026-05-08 08:40:00,2026-05-08 08:47:00,2026-05-08,2026-05,Friday,8,279,ON_TIME,C07,7,ON_TIME,True,False,False,784
LH05020784,Lufthansa,FRA,LHR,FRA-LHR,2026-05-02 15:50:00,2026-05-02 16:15:00,2026-05-02,2026-05,Saturday,15,245,DELAYED,C07,25,16-30,False,True,False,785
EK06200785,Emirates,FRA,JFK,FRA-JFK,2026-06-20 12:40:00,2026-06-20 12:25:00,2026-06-20,2026-06,Saturday,12,274,ON_TIME,C07,0,ON_TIME,True,False,False,786
UA05130786,United Airlines,FRA,VIE,FRA-VIE,2026-05-13 16:30:00,2026-05-13 16:36:00,2026-05-13,2026-05,Wednesday,16,319,ON_TIME,A12,6,ON_TIME,True,False,False,787
DE03220787,Condor,FRA,AMS,FRA-AMS,2026-03-22 17:40:00,2026-03-22 17:49:00,2026-03-22,2026-03,Sunday,17,132,ON_TIME,Z15,9,ON_TIME,True,False,False,788
LH06190788,Lufthansa,FRA,JFK,FRA-JFK,2026-06-19 21:50:00,2026-06-19 22:08:00,2026-06-19,2026-06,Friday,21,210,DELAYED,B16,18,16-30,False,True,False,789
EK03130789,Emirates,FRA,BER,FRA-BER,2026-03-13 22:25:00,2026-03-13 22:31:00,2026-03-13,2026-03,Friday,22,281,ON_TIME,B16,6,ON_TIME,True,False,False,790
UA03190790,United Airlines,FRA,LHR,FRA-LHR,2026-03-19 07:30:00,2026-03-19 07:19:00,2026-03-19,2026-03,Thursday,7,119,ON_TIME,E02,0,ON_TIME,True,False,False,791
KL04190792,KLM,FRA,DXB,FRA-DXB,2026-04-19 21:35:00,2026-04-19 22:18:00,2026-04-19,2026-04,Sunday,21,187,DELAYED,E02,43,31-60,False,True,False,793
EK01130793,Emirates,FRA,MUC,FRA-MUC,2026-01-13 09:15:00,2026-01-13 09:27:00,2026-01-13,2026-01,Tuesday,9,328,ON_TIME,Z15,12,ON_TIME,True,False,False,794
AF03180794,Air France,FRA,AMS,FRA-AMS,2026-03-18 15:25:00,2026-03-18 15:13:00,2026-03-18,2026-03,Wednesday,15,321,ON_TIME,B03,0,ON_TIME,True,False,False,795
DE05130795,Condor,FRA,AMS,FRA-AMS,2026-05-13 12:00:00,2026-05-13 12:29:00,2026-05-13,2026-05,Wednesday,12,102,DELAYED,A05,29,16-30,False,True,False,796
UA05020796,United Airlines,FRA,HAM,FRA-HAM,2026-05-02 12:15:00,2026-05-02 12:49:00,2026-05-02,2026-05,Saturday,12,261,DELAYED,Z15,34,31-60,False,True,False,797
UA05300797,United Airlines,FRA,CDG,FRA-CDG,2026-05-30 21:10:00,2026-05-30 21:02:00,2026-05-30,2026-05,Saturday,21,268,ON_TIME,A18,0,ON_TIME,True,False,False,798
BA02020798,British Airways,FRA,ZRH,FRA-ZRH,2026-02-02 21:15:00,2026-02-02 21:00:00,2026-02-02,2026-02,Monday,21,325,ON_TIME,A12,0,ON_TIME,True,False,False,799
AF05020799,Air France,FRA,VIE,FRA-VIE,2026-05-02 06:40:00,2026-05-02 06:25:00,2026-05-02,2026-05,Saturday,6,264,ON_TIME,A12,0,ON_TIME,True,False,False,800
DE05270800,Condor,FRA,AMS,FRA-AMS,2026-05-27 14:30:00,2026-05-27 15:27:00,2026-05-27,2026-05,Wednesday,14,211,DELAYED,B16,57,31-60,False,True,False,801
